"Cluster","Silo","Protein.ID","CompetentLarvae_1","X3_3","X9_3","X3_5","X9_5","X3_7","X9_7","X3_9","X9_9","X3_11","X9_11","X3_13","X9_13","X3_15","X9_15","Avg","StDev","CoeffcientVariance","Variance","Median","Slope","Kurtosis","Skewness","Max","Min","Range","X1st_quartile","X4th_quartile","Sum","Day0.Day15","Day3.Day15","Avg_Day0.7","Avg_Day9.15","X1sthalf.2ndhalf","Range_Day0.7","Range_Day9.15","Sum.TotalProteinIDs","High.Low","Variability","Tag","column1","column2","column3","column4","column5","column6","column7","column8","column9","column10","column11","column12","column13","clean","Entry","Entry.name","Status","Protein.names","Gene.names","Organism","Length","Gene.ontology..biological.process.","Gene.ontology.IDs","Pathway","Cross.reference..UniPathway.","Cross.reference..CDD.","Cross.reference..Pfam.","Gene.ontology..GO."
1,"9","CHOYP_TITIN.1.19|m.2116",0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.0714285714,0.1749635531,"2.4494897428",0.0306122449,0,"#VALUE!","7","2.6457513111",0.5,0,0.5,0,0.5,0.5,"#DIV/0!","#DIV/0!",0,0.125,-0.125,0,0.5,0.0059220656,"low_abundance","low_variance","low_abundance-low_variance","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
1,"3","CHOYP_TLR6.1.2|m.24581",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0714285714,0.1749635531,"2.4494897428",0.0306122449,0,"#VALUE!","7","2.6457513111",0.5,0,0.5,0,0.5,0.5,"#DIV/0!","#DIV/0!",0,0.125,-0.125,0,0.5,0.0059220656,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_TLR6.1.2|m.24581","P58727","TLR4_FELCA","26.62","447","274","15","338","757","400","819","5.00E-30","130","1","P58727","TLR4_FELCA","reviewed","Toll-like receptor 4 (CD antigen CD284)","TLR4","Felis catus (Cat) (Felis silvestris catus)","833","defense response to Gram-negative bacterium [GO:0050829]; detection of lipopolysaccharide [GO:0032497]; inflammatory response [GO:0006954]; innate immune response [GO:0045087]; interleukin-1 beta secretion [GO:0050702]; macrophage activation [GO:0042116]; MyD88-dependent toll-like receptor signaling pathway [GO:0002755]; positive regulation of NLRP3 inflammasome complex assembly [GO:1900227]; regulation of cytokine secretion [GO:0050707]; toll-like receptor 4 signaling pathway [GO:0034142]; toll-like receptor signaling pathway [GO:0002224]","GO:0001530; GO:0001875; GO:0002224; GO:0002755; GO:0004888; GO:0005887; GO:0006954; GO:0032497; GO:0034142; GO:0042116; GO:0045087; GO:0046696; GO:0050702; GO:0050707; GO:0050829; GO:1900227","","","","PF00560;PF13855;PF01582;","integral component of plasma membrane [GO:0005887]; lipopolysaccharide receptor complex [GO:0046696]; lipopolysaccharide binding [GO:0001530]; lipopolysaccharide receptor activity [GO:0001875]; transmembrane signaling receptor activity [GO:0004888]; defense response to Gram-negative bacterium [GO:0050829]; detection of lipopolysaccharide [GO:0032497]; inflammatory response [GO:0006954]; innate immune response [GO:0045087]; interleukin-1 beta secretion [GO:0050702]; macrophage activation [GO:0042116]; MyD88-dependent toll-like receptor signaling pathway [GO:0002755]; positive regulation of NLRP3 inflammasome complex assembly [GO:1900227]; regulation of cytokine secretion [GO:0050707]; toll-like receptor 4 signaling pathway [GO:0034142]; toll-like receptor signaling pathway [GO:0002224]"
1,"3","CHOYP_TMM98.1.1|m.51750",0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0.125,0,0.125,0.5,0,0,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_TMM98.1.1|m.51750","Q6INX1","TMM98_XENLA","51.85","216","101","1","1","216","1","213","7.00E-68","215","1","Q6INX1","TMM98_XENLA","reviewed","Transmembrane protein 98","tmem98","Xenopus laevis (African clawed frog)","226","","GO:0016021","","","","","integral component of membrane [GO:0016021]"
1,"3","CHOYP_TPC2.1.2|m.19378",0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0,0,0,0,0,0,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_TPC2.1.2|m.19378","A0JMD4","TPC2_DANRE","43.18","755","370","13","31","765","58","773","0","578","1","A0JMD4","TPC2_DANRE","reviewed","Two pore calcium channel protein 2 (Voltage-dependent calcium channel protein TPC2)","tpcn2 tpc2 zgc:152898","Danio rerio (Zebrafish) (Brachydanio rerio)","774","membrane depolarization during action potential [GO:0086010]; smooth muscle contraction [GO:0006939]","GO:0005245; GO:0005764; GO:0005765; GO:0005886; GO:0006939; GO:0016021; GO:0072345; GO:0086010","","","","PF00520;","integral component of membrane [GO:0016021]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; plasma membrane [GO:0005886]; NAADP-sensitive calcium-release channel activity [GO:0072345]; voltage-gated calcium channel activity [GO:0005245]; membrane depolarization during action potential [GO:0086010]; smooth muscle contraction [GO:0006939]"
1,"9","CHOYP_TR12A.1.2|m.32633",0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.0714285714,0.1749635531,"2.4494897428",0.0306122449,0,"#VALUE!","7","2.6457513111",0.5,0,0.5,0,0.5,0.5,"#DIV/0!","#DIV/0!",0,0.125,-0.125,0,0.5,0.0059220656,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_TR12A.1.2|m.32633","Q6ZRF8","RN207_HUMAN","20","205","149","6","16","218","103","294","0.00000007","57.4","1","Q6ZRF8","RN207_HUMAN","reviewed","RING finger protein 207","RNF207 C1orf188","Homo sapiens (Human)","634","cell-cell signaling involved in cardiac conduction [GO:0086019]; positive regulation of delayed rectifier potassium channel activity [GO:1902261]; positive regulation of gene expression [GO:0010628]; positive regulation of voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization [GO:1903954]; positive regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization [GO:1903762]; regulation of cardiac muscle contraction [GO:0055117]; regulation of heart looping [GO:1901207]","GO:0008270; GO:0010628; GO:0030544; GO:0044325; GO:0048471; GO:0051087; GO:0055117; GO:0086019; GO:1901207; GO:1902261; GO:1903762; GO:1903954","","","","PF00643;PF00097;","perinuclear region of cytoplasm [GO:0048471]; chaperone binding [GO:0051087]; Hsp70 protein binding [GO:0030544]; ion channel binding [GO:0044325]; zinc ion binding [GO:0008270]; cell-cell signaling involved in cardiac conduction [GO:0086019]; positive regulation of delayed rectifier potassium channel activity [GO:1902261]; positive regulation of gene expression [GO:0010628]; positive regulation of voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization [GO:1903954]; positive regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization [GO:1903762]; regulation of cardiac muscle contraction [GO:0055117]; regulation of heart looping [GO:1901207]"
1,"9","CHOYP_TRI45.13.23|m.35793",0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.0714285714,0.1749635531,"2.4494897428",0.0306122449,0,"#VALUE!","7","2.6457513111",0.5,0,0.5,0,0.5,0.5,"#DIV/0!","#DIV/0!",0,0.125,-0.125,0,0.5,0.0059220656,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_TRI45.13.23|m.35793","P29590","PML_HUMAN","21.56","334","223","9","45","368","53","357","1.00E-14","81.6","1","P29590","PML_HUMAN","reviewed","Protein PML (Promyelocytic leukemia protein) (RING finger protein 71) (Tripartite motif-containing protein 19)","PML MYL PP8675 RNF71 TRIM19","Homo sapiens (Human)","882","activation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0006919]; apoptotic process [GO:0006915]; branching involved in mammary gland duct morphogenesis [GO:0060444]; cell cycle arrest [GO:0007050]; cell fate commitment [GO:0045165]; cellular response to interleukin-4 [GO:0071353]; cellular senescence [GO:0090398]; circadian regulation of gene expression [GO:0032922]; common-partner SMAD protein phosphorylation [GO:0007182]; defense response to virus [GO:0051607]; DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest [GO:0006977]; endoplasmic reticulum calcium ion homeostasis [GO:0032469]; entrainment of circadian clock by photoperiod [GO:0043153]; extrinsic apoptotic signaling pathway [GO:0097191]; fibroblast migration [GO:0010761]; innate immune response [GO:0045087]; interferon-gamma-mediated signaling pathway [GO:0060333]; intrinsic apoptotic signaling pathway in response to DNA damage [GO:0008630]; intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator [GO:0042771]; intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress [GO:0070059]; intrinsic apoptotic signaling pathway in response to oxidative stress [GO:0008631]; maintenance of protein location in nucleus [GO:0051457]; myeloid cell differentiation [GO:0030099]; negative regulation of angiogenesis [GO:0016525]; negative regulation of cell growth [GO:0030308]; negative regulation of cell proliferation [GO:0008285]; negative regulation of interleukin-1 beta secretion [GO:0050713]; negative regulation of mitotic cell cycle [GO:0045930]; negative regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process [GO:2000059]; negative regulation of telomerase activity [GO:0051974]; negative regulation of telomere maintenance via telomerase [GO:0032211]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of translation in response to oxidative stress [GO:0032938]; negative regulation of viral release from host cell [GO:1902187]; PML body organization [GO:0030578]; positive regulation of apoptotic process involved in mammary gland involution [GO:0060058]; positive regulation of defense response to virus by host [GO:0002230]; positive regulation of extrinsic apoptotic signaling pathway [GO:2001238]; positive regulation of fibroblast proliferation [GO:0048146]; positive regulation of histone deacetylation [GO:0031065]; positive regulation of MHC class I biosynthetic process [GO:0045345]; positive regulation of protein localization to chromosome, telomeric region [GO:1904816]; positive regulation of telomere maintenance [GO:0032206]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein complex assembly [GO:0006461]; protein stabilization [GO:0050821]; protein targeting [GO:0006605]; regulation of calcium ion transport into cytosol [GO:0010522]; regulation of cell adhesion [GO:0030155]; regulation of circadian rhythm [GO:0042752]; regulation of double-strand break repair [GO:2000779]; regulation of protein phosphorylation [GO:0001932]; regulation of signal transduction by p53 class mediator [GO:1901796]; regulation of transcription, DNA-templated [GO:0006355]; response to cytokine [GO:0034097]; response to gamma radiation [GO:0010332]; response to hypoxia [GO:0001666]; response to UV [GO:0009411]; retinoic acid receptor signaling pathway [GO:0048384]; SMAD protein import into nucleus [GO:0007184]; transcription, DNA-templated [GO:0006351]; transforming growth factor beta receptor signaling pathway [GO:0007179]; viral process [GO:0016032]","GO:0000784; GO:0001666; GO:0001932; GO:0002230; GO:0003677; GO:0003713; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006351; GO:0006355; GO:0006461; GO:0006605; GO:0006915; GO:0006919; GO:0006977; GO:0007050; GO:0007179; GO:0007182; GO:0007184; GO:0008270; GO:0008285; GO:0008630; GO:0008631; GO:0009411; GO:0010332; GO:0010522; GO:0010761; GO:0016032; GO:0016363; GO:0016525; GO:0016605; GO:0030099; GO:0030155; GO:0030308; GO:0030578; GO:0031065; GO:0031625; GO:0031901; GO:0031965; GO:0032183; GO:0032206; GO:0032211; GO:0032469; GO:0032922; GO:0032938; GO:0034097; GO:0042406; GO:0042752; GO:0042771; GO:0042803; GO:0043153; GO:0043161; GO:0045087; GO:0045165; GO:0045345; GO:0045892; GO:0045930; GO:0045944; GO:0046982; GO:0048146; GO:0048384; GO:0050713; GO:0050821; GO:0050897; GO:0051457; GO:0051607; GO:0051974; GO:0060058; GO:0060333; GO:0060444; GO:0070059; GO:0071353; GO:0090398; GO:0097191; GO:1901796; GO:1902187; GO:1904816; GO:2000059; GO:2000779; GO:2001238","","","","PF12126;PF00643;","cytoplasm [GO:0005737]; cytosol [GO:0005829]; early endosome membrane [GO:0031901]; extrinsic component of endoplasmic reticulum membrane [GO:0042406]; nuclear chromosome, telomeric region [GO:0000784]; nuclear matrix [GO:0016363]; nuclear membrane [GO:0031965]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; PML body [GO:0016605]; cobalt ion binding [GO:0050897]; DNA binding [GO:0003677]; protein heterodimerization activity [GO:0046982]; protein homodimerization activity [GO:0042803]; SUMO binding [GO:0032183]; transcription coactivator activity [GO:0003713]; ubiquitin protein ligase binding [GO:0031625]; zinc ion binding [GO:0008270]; activation of cysteine-type endopeptidase activity involved in apoptotic process [GO:0006919]; apoptotic process [GO:0006915]; branching involved in mammary gland duct morphogenesis [GO:0060444]; cell cycle arrest [GO:0007050]; cell fate commitment [GO:0045165]; cellular response to interleukin-4 [GO:0071353]; cellular senescence [GO:0090398]; circadian regulation of gene expression [GO:0032922]; common-partner SMAD protein phosphorylation [GO:0007182]; defense response to virus [GO:0051607]; DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest [GO:0006977]; endoplasmic reticulum calcium ion homeostasis [GO:0032469]; entrainment of circadian clock by photoperiod [GO:0043153]; extrinsic apoptotic signaling pathway [GO:0097191]; fibroblast migration [GO:0010761]; innate immune response [GO:0045087]; interferon-gamma-mediated signaling pathway [GO:0060333]; intrinsic apoptotic signaling pathway in response to DNA damage [GO:0008630]; intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator [GO:0042771]; intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress [GO:0070059]; intrinsic apoptotic signaling pathway in response to oxidative stress [GO:0008631]; maintenance of protein location in nucleus [GO:0051457]; myeloid cell differentiation [GO:0030099]; negative regulation of angiogenesis [GO:0016525]; negative regulation of cell growth [GO:0030308]; negative regulation of cell proliferation [GO:0008285]; negative regulation of interleukin-1 beta secretion [GO:0050713]; negative regulation of mitotic cell cycle [GO:0045930]; negative regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process [GO:2000059]; negative regulation of telomerase activity [GO:0051974]; negative regulation of telomere maintenance via telomerase [GO:0032211]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of translation in response to oxidative stress [GO:0032938]; negative regulation of viral release from host cell [GO:1902187]; PML body organization [GO:0030578]; positive regulation of apoptotic process involved in mammary gland involution [GO:0060058]; positive regulation of defense response to virus by host [GO:0002230]; positive regulation of extrinsic apoptotic signaling pathway [GO:2001238]; positive regulation of fibroblast proliferation [GO:0048146]; positive regulation of histone deacetylation [GO:0031065]; positive regulation of MHC class I biosynthetic process [GO:0045345]; positive regulation of protein localization to chromosome, telomeric region [GO:1904816]; positive regulation of telomere maintenance [GO:0032206]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein complex assembly [GO:0006461]; protein stabilization [GO:0050821]; protein targeting [GO:0006605]; regulation of calcium ion transport into cytosol [GO:0010522]; regulation of cell adhesion [GO:0030155]; regulation of circadian rhythm [GO:0042752]; regulation of double-strand break repair [GO:2000779]; regulation of protein phosphorylation [GO:0001932]; regulation of signal transduction by p53 class mediator [GO:1901796]; regulation of transcription, DNA-templated [GO:0006355]; response to cytokine [GO:0034097]; response to gamma radiation [GO:0010332]; response to hypoxia [GO:0001666]; response to UV [GO:0009411]; retinoic acid receptor signaling pathway [GO:0048384]; SMAD protein import into nucleus [GO:0007184]; transcription, DNA-templated [GO:0006351]; transforming growth factor beta receptor signaling pathway [GO:0007179]; viral process [GO:0016032]"
1,"9","CHOYP_TRI45.18.23|m.48495",0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,"#DIV/0!",0,0,"#VALUE!","#DIV/0!","Err:502",0,0,0,0,0,0,"#DIV/0!","#DIV/0!",0,0,0,0,0,0,"low_abundance","low_variance","low_abundance-low_variance","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
1,"3","CHOYP_TRI46.2.3|m.61659",0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.0714285714,0.1749635531,"2.4494897428",0.0306122449,0,"#VALUE!","7","2.6457513111",0.5,0,0.5,0,0.5,0.5,"#DIV/0!","#DIV/0!",0.125,0,0.125,0.5,0,0.0059220656,"low_abundance","low_variance","low_abundance-low_variance","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None"
1,"9","CHOYP_TRIADDRAFT_19804.1.1|m.8993",0.5,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0,0.1428571429,0.3499271061,"2.4494897428",0.1224489796,0,"#VALUE!","7","2.6457513111",1,0,1,0,1,1,"#DIV/0!","#DIV/0!",0.25,0,0.25,1,0,0.0118441312,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_TRIADDRAFT_19804.1.1|m.8993","A6H603","NWD1_MOUSE","27.5","360","220","10","103","457","1","324","2.00E-35","145","1","A6H603","NWD1_MOUSE","reviewed","NACHT domain- and WD repeat-containing protein 1","Nwd1","Mus musculus (Mouse)","1563","RNA splicing [GO:0008380]","GO:0005524; GO:0005682; GO:0005829; GO:0008380; GO:0071011; GO:0071013","","","","PF12894;PF00400;","catalytic step 2 spliceosome [GO:0071013]; cytosol [GO:0005829]; precatalytic spliceosome [GO:0071011]; U5 snRNP [GO:0005682]; ATP binding [GO:0005524]; RNA splicing [GO:0008380]"
1,"3","CHOYP_TRIADDRAFT_21078.2.2|m.64279",0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.2142857143,0.3642156795,"1.6996731712",0.1326530612,0,"#VALUE!","2.3609467456","1.7598154411",1,0,1,0,1,1.5,"#DIV/0!","#DIV/0!",0.125,0.25,-0.125,0.5,1,0.0177661968,"low_abundance","low_variance","low_abundance-low_variance","CHOYP_TRIADDRAFT_21078.2.2|m.64279","Q89YT0","END4_BACTN","51.61","279","131","2","463","741","2","276","7.00E-101","318","1","Q89YT0","END4_BACTN","reviewed","Probable endonuclease 4 (EC 3.1.21.2) (Endodeoxyribonuclease IV) (Endonuclease IV)","nfo BT_4651","Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / NCTC 10582 / E50 / VPI-5482)","277","base-excision repair [GO:0006284]","GO:0003677; GO:0003906; GO:0006284; GO:0008081; GO:0008270; GO:0008833","","","","PF01261;","deoxyribonuclease IV (phage-T4-induced) activity [GO:0008833]; DNA binding [GO:0003677]; DNA-(apurinic or apyrimidinic site) lyase activity [GO:0003906]; phosphoric diester hydrolase activity [GO:0008081]; zinc ion binding [GO:0008270]; base-excision repair [GO:0006284]"
